"votes","reviewID","reviewDate","courseID","instructorID","semester","inMajorMinor","whyTake","primaryComponent","tags","rating","difficulty","value","hours","again","instructorEffectiveness","instructorEnthusiasm","instructorAccommodationLevel","instructorEnjoyed","instructorAgain","wasAuthorized","content"
3,"4a7ac342-e424-48ab-bd7d-567e6d0a9e24","2023-04-12 21:28:36.509+00","MATH0315","5F406A21162C0AF535E22849CF8BB8CF","F22","major","Elective for Major/Minor","{Papers,Research,""Group work""}","{""Fair Grading"",""Easy Exams"",Project-Heavy}",9,6,9,6,True,10,10,7,True,True,0,"Modeling with Jen is an excellent class for anyone interested in applied mathematics. She lectures in a way that is very easy to follow and apply to various concepts that appear in the problem sets. I took this class as a CW so there was a ton of homework. All the problem sets were formal reports about 20 pages long but we would usually do them with a partner over the course of two weeks. While it was a hard class with a lot of work, I learned a ton and the projects were really valuable."
3,"8041a64d-0f0a-470f-8699-80baf3ea1b36","2022-11-15 19:29:47.314+00","SPAN0220","CEA9F75B39CA2A867ABB252B6E686FD6","F22","minor","Required for Major/Minor","{Papers,Homework,Exams}","{""Chill and Relaxed"",""Fair Grading""}",5,5,5,6,True,5,5,6,False,False,1,"When taking this course, I think you should expect to do a lot of the gramatical learning at home by yourself. There was not much that we learned in class that I gained a good amount of mastery from. The exams were taken outside of class and asynchronously online. We had 2 exams, 2 essays, and a group presentation throughout the semester. You can spend as many or as little hours as you want on this class. It depends how much effort you decide to put into the homework. My biggest recommendation is to focus on learning the grammar that appears in the textbook homework assignments, as that feels like the most valuable content that I have learned throughout the class.  "
3,"6d43e18f-ce15-4c25-b1ea-4d4719f4a751","2022-12-28 01:49:07.164+00","PSYC0205","B1F95A32F9AD98473D9B9C9EB7E9FA6E","S22","neither","Specific interest","{Readings,Homework,Lectures}","{""Lots of Homework"",""Fair Grading""}",7,6,8,4,True,10,10,10,True,True,1,"I had a great time overall with the class and thought the material was interesting. The lectures were the primary way of learning material, and Cronise was an engaging lecturer (she does cold call). We also had to watch 30-minute videos and answer questions for most homework assignments which were sometimes tedious, and we would also be expected to answer questions about those videos in exams, which made the exams were pretty hard since there was a lot of material to cover. I found the big paper for the course to be interesting since we got to explore an interest of our own!"
3,"c6c26e23-39be-4efe-b3a6-cc73fed44cb6","2022-10-27 00:32:55.782+00","MATH0118","C3177E57E2B4E380E08925E92F272599","F22","minor","Needed to fill schedule","{Projects,Lectures,Homework}","{""Chill and Relaxed"",""Lots of Homework"",""Easy Grading""}",7,1,5,3,False,8,10,8,True,False,1,"This course teaches you R, lots of data visualization, and a bit of data analysis. The assignments have detailed instructions and are closely related to lecture contents - they are very approachable. However, as a CS major, the coding part is a bit too easy for me. I suggest you take the class if you have a non-CS background or simply wants an easy A."
2,"9da4b933-21bb-46af-8118-3ca1897628f8","2022-11-02 23:40:37.534+00","BIOL0230","9C9631941EAA786401208717FA068C32","S21","major","Elective for Major/Minor","{Lab/Fieldwork,Presentations,Exams}","{""Fair Grading""}",8,6,8,4,True,8,8,7,True,True,1,"I took this course on my freshman year - a very interesting course for someone passionate about environmental issues! 
Since it's level 230, I personally felt the material could be a little challenging, but as long as your knowledge from BIOL140 (EcoEvo) is secure, I don't think it should be too bad. I really enjoyed unveiling the mechanisms behind the issues like global warming and having discussions on them. We did have several presentations and weekly reading of journal articles (listen/ read them well for exams!), but they were mostly enjoyable. I also enjoyed writing lab reports (3) but this might depend on individuals…
The challenging part could be using R to create graphs during a lab section - it is pretty demanding. However, no prior coding skills are required and prof Coe will be happy to help you! Don't be afraid to reach out to her - she's a very chill professor! 
I recommend you to take this course as (but not limited to) one of the bio major electives!"
2,"cbcd69c5-0307-49c3-89c5-34b83b467cda","2022-11-29 03:58:00.192+00","PSYC0105","3A6B3237C93AB85B9E623817AEA8D7A7","F22","major","Required for Major/Minor","{Lectures,Exams,Readings}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",7,6,8,4,True,8,8,10,True,True,1,"If I were to explain why Professor Parker is an absolutely amazing teacher in my eyes, it all comes down to how she accommodates her students. There are fairly high expectations for her class, from lots of reading to fast-paced lectures, but when it comes to office hours and extensions, you cannot beat Professor Parker. When the class had trouble finishing their literature review on time, she gave us two back-to-back extensions to alleviate our stress. Exams can be tough, and the information comes fast, but nothing out of the ordinary for an intro psych course. As well, she is very welcoming, and it was much easier to get extra help from her than from almost every other teacher I've had at Midd. Highly recommend her if you plan to take psych"
2,"4b07fd7d-2866-4b40-bc6a-0be3f2e0c7ae","2022-10-28 03:34:45.074+00","ECON0155","DE1DDE977272E8B8D75E391E76AE93F1","S22","neither","Pre-requisite for later courses","{Lectures,Exams,Homework}","{""Fair Grading"",""Difficult Exams""}",7,5,7,3,True,8,8,8,True,True,1,"As someone who isn't the biggest fan of econ, this course was pretty good. Holmes did a good job of reiterating the concepts and applying them to real life examples which really helped me understand the course content. The stuff we learned was also really useful for higher econ courses as well as life in general. "
2,"01522daa-ae44-4d88-aa18-7ba3832786de","2022-11-15 18:48:44.551+00","GSFS0289","908485A2FA661010AA86B854469E40E2","F22","minor","Someone recommended it","{Discussions,Readings,Homework}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",9,6,9,4,True,10,10,8,True,True,1,"Professor Thomsen is what makes this course. It is pretty reading heavy, but I have gotten a lot out of it. If you are interesting in persuing GSFS and this is your first GSFS class (as is the case for me), it is a good starting point. The final project is a group board game and very enjoyable. Professor Thomsen cares a lot about the work she is doing. You do need to come to class with a pretty good grip on the material (around 60 pages-ish) in order to participate in the discussion."
2,"a8eb5783-4485-4081-9cc3-7d217520fc7d","2022-11-10 13:44:24.489+00","CHEM0104","289055D7CEB6125D296208129D25706D","F22","major","Required for Major/Minor","{Exams,Homework,Lectures}","{Fast-Paced,""Fair Grading"",""Easy Exams""}",10,5,10,4,True,10,10,10,True,True,1,"AJ is wonderful. She is super enthusiastic about what she is teaching. She is fast-paced in her lectures, but she is more than open to reaching out to students and always answering questions. The course involves reading a few sections of the textbook every week, completing a weekly problem set, engaging and applicable lectures, and two exams (midterm and final). I felt more than welcome while speaking and asking AJ questions outside of class as well. She is always there to help you. She may be busy but utilize her office hours. Office hours were super helpful for clarification. Overall, I would suggest any person (stem or not) take this course with AJ. "
2,"e4e240e1-c687-4ad7-a4f9-45cb46aa0f33","2022-11-10 14:04:55.596+00","CHEM0204","A1D7F0A8321DE769F4F8F8416167CD3E","F22","major","Required for Major/Minor","{""Group work"",Projects,Lectures}","{Slow-Paced,Project-Heavy,""Fair Grading""}",5,5,5,4,False,3,6,8,False,False,0,"Lindsay is a gem of a human and is very understanding of any situation in which you may need an extension. Her teaching is very lecture-based, which for Organic Chemistry, is not necessarily the best thing. She focuses heavily on how to write scientific papers and leaves the practice for doing mechanisms outside of class. This means that you will spend most of lecture not taking many notes and kind of wondering what's going on, and then feeling frustrated when trying to do the weekly problem set because you haven't actually walked through the mechanisms needed to complete the assignment. "
2,"4b4050b7-5872-4422-84b1-267e0a31eb6a","2023-03-26 03:26:21.029+00","MATH0226","5F406A21162C0AF535E22849CF8BB8CF","F21","major","Elective for Major/Minor","{Homework}","{Slow-Paced,""Lots of Homework""}",4,5,5,10,False,3,5,8,False,False,1,"Probably the worst class I've taken in the Math department. Crodelle's lectures are slow and unfocused, to the point where she often did not cover everything you needed to know to do that week's homework. The content itself is not difficult, but Crodelle seems to think it is, as she assigns homework of absurd length that essentially has you do the same menial labor calculation-based problems over and over again. The exams were reasonable, as the problems were very similar to what you had been doing for homework. The final project is nice and allows for some group work (not too common in math courses). Overall, though, I wouldn't bother taking Diff Eqs. unless you're extremely interested in mathematical modeling."
